id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag
145805917,12000,12000,12000.0,60,0.1033,256.92,B,B1,End User Computing Specialist 2,8 years,MORTGAGE,50000.0,Source Verified,2019-01-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=145805917,debt_consolidation,Debt consolidation,326xx,FL,24.68,0,2011-09-01,680,684,0,-1,-1,20,0,15391,0.59,24,w,9376.84,9376.84,4155.48,4155.48,2623.16,1532.32,0.0,0.0,0.0,2020-05-01,256.92,2020-06-01,2020-05-01,689,685,0,-1,1,Individual,5692.51,-1.0,,0,0,145761,2,2,0,1,18,24878,81,2,3,1553,71,26100,4,1,5,5,7288,3721,51.7,0,0,88,54,6,6,1,25,-1,7,-1,0,5,12,6,6,4,17,19,12,20,0,0,0,3,100.0,0.0,0,0,162879,40269,7700,30736,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
805912,29175,29175,29175.0,36,0.0849,920.85,A,A5,Intermountain Construction Equipment,4 years,MORTGAGE,103000.0,Verified,2011-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=805912,home_improvement,Home Improvement Loan,802xx,CO,12.71,0,1984-10-01,790,794,2,-1,-1,18,0,14367,0.22600001,50,f,0.0,0.0,29970.27,29970.27,29175.0,795.27,0.0,0.0,0.0,2011-11-01,27215.4,,2011-11-01,744,740,0,-1,1,Individual,5692.51,-1.0,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,0,0,-1,-1,-1,-1,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
70090347,4000,4000,4000.0,36,0.0699,123.5,A,A3,Neuropsychologist,< 1 year,RENT,90000.0,Source Verified,2016-01-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=70090347,debt_consolidation,Debt consolidation,910xx,CA,12.17,0,2001-02-01,705,709,0,30,-1,14,0,4147,0.518,27,w,0.0,0.0,4426.0044,4426.0,4000.0,426.0,0.0,0.0,0.0,2018-12-01,95.06,,2019-07-01,734,730,0,32,1,Individual,5692.51,-1.0,,0,0,155103,0,10,0,0,26,150956,110,0,1,770,105,8000,1,0,0,1,11079,1830,29.6,0,0,113,179,21,21,0,115,32,21,30,1,1,2,1,3,21,4,6,2,14,0,0,0,0,84.6,0.0,0,0,139998,155103,2600,131998,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
167859171,9725,9725,9725.0,36,0.0881,308.4,A,A5,,,MORTGAGE,76000.0,Source Verified,2020-03-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=167859171,debt_consolidation,Debt consolidation,235xx,VA,11.4,0,1994-10-01,660,664,0,36,-1,9,0,3305,0.29,20,w,9249.26,9249.26,612.04,612.04,475.74,136.3,0.0,0.0,0.0,2020-05-01,308.4,2020-06-01,2020-05-01,664,660,0,36,1,Individual,5692.51,-1.0,,0,407,151680,2,3,2,5,2,8890,65,0,0,3305,49,11400,2,6,0,5,16853,5595,37.1,0,0,115,305,39,2,2,88,-1,17,-1,2,1,1,3,3,11,4,6,1,9,0,0,0,2,77.8,0.0,0,0,191450,12195,8900,13700,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
31306601,20000,20000,20000.0,60,0.1499,475.7,C,C5,Supervisor,10+ years,MORTGAGE,70000.0,Verified,2014-11-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=31306601,debt_consolidation,Debt consolidation,724xx,AR,13.9,0,1995-06-01,700,704,0,-1,78,8,1,10169,0.687,15,w,0.0,0.0,28508.125,28508.13,20000.0,8508.13,0.0,0.0,0.0,2019-11-01,475.14,,2019-11-01,744,740,0,-1,1,Individual,5692.51,-1.0,,0,0,21898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14800,-1,-1,-1,4,3128,4631,68.7,0,0,173,232,3,3,1,3,-1,0,-1,0,3,3,3,4,7,4,7,3,8,0,0,0,3,100.0,66.7,0,0,50970,17413,14800,15626,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
69653088,12000,12000,12000.0,36,0.0917,382.55,B,B2,owner,10+ years,MORTGAGE,65000.0,Not Verified,2016-01-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=69653088,credit_card,Credit card refinancing,130xx,NY,27.09,1,2002-02-01,720,724,0,12,-1,13,0,13592,0.443,33,w,0.0,0.0,13648.336,13648.34,12000.0,1648.34,0.0,0.0,0.0,2018-04-01,3714.27,,2018-05-01,764,760,0,-1,1,Individual,5692.51,-1.0,,0,0,172434,0,8,1,2,12,39639,56,2,2,13592,52,30700,1,0,1,4,13264,308,97.8,0,0,167,132,9,9,4,28,-1,12,-1,0,1,1,1,10,11,4,18,1,13,0,0,0,3,97.0,100.0,0,0,237921,53231,13900,71221,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
41110034,11950,11950,11950.0,36,0.1825,433.53,E,E1,Software Developef,5 years,RENT,90000.0,Source Verified,2015-03-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=41110034,debt_consolidation,Debt consolidation,722xx,AR,6.29,4,2005-02-01,680,684,1,15,-1,14,0,2968,0.495,22,w,0.0,0.0,15593.032,15593.03,11950.0,3643.03,0.0,0.0,0.0,2018-02-01,865.13,,2019-05-01,709,705,0,15,1,Individual,5692.51,-1.0,,0,1187,82026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6000,-1,-1,-1,3,5859,3032,49.5,0,0,120,105,2,2,0,2,-1,1,-1,4,3,3,3,4,18,3,4,3,14,0,0,4,2,81.8,66.7,0,0,78816,82026,6000,72816,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
155548708,7500,7500,7500.0,36,0.0646,229.74,A,A1,Client Service Coordinator ,2 years,RENT,45000.0,Not Verified,2019-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=155548708,credit_card,Credit card refinancing,276xx,NC,12.69,0,2006-01-01,680,684,0,-1,-1,8,0,7416,0.501,10,w,0.0,0.0,7782.15,7782.15,7500.0,282.15,0.0,0.0,0.0,2020-03-01,6409.09,,2020-05-01,774,770,0,-1,1,Individual,5692.51,-1.0,,0,0,20693,1,2,1,1,7,13277,71,1,3,4700,62,14800,1,0,1,4,2587,6524,53.1,0,0,162,35,5,5,0,5,-1,8,-1,0,4,5,5,5,4,6,6,5,8,0,0,0,2,100.0,40.0,0,0,33485,20693,13900,18685,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
5802337,26000,26000,26000.0,60,0.1727,649.95,C,C5,McHenry County Sheriffs Dept,3 years,MORTGAGE,82156.0,Verified,2013-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5802337,debt_consolidation,One Happy Payment,610xx,IL,12.21,0,1994-08-01,680,684,0,-1,92,6,1,8211,0.62700003,17,f,0.0,0.0,38996.773,38996.77,26000.0,12996.77,0.0,0.0,0.0,2018-07-01,649.72,,2020-05-01,654,650,0,-1,1,Individual,5692.51,-1.0,,0,0,234713,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13100,-1,-1,-1,0,39119,389,95.5,0,0,127,229,33,30,7,76,-1,20,-1,0,3,3,3,5,3,4,7,3,6,0,0,0,0,100.0,100.0,1,0,261398,24895,8600,28447,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
1227696,12000,12000,11750.0,36,0.121199995,399.26,B,B3,Monaca Borough,10+ years,RENT,60000.0,Source Verified,2012-04-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1227696,debt_consolidation,Debt Consolidation,150xx,PA,10.6,0,2003-05-01,700,704,0,-1,-1,7,0,21134,0.898,17,f,0.0,0.0,14373.36,14073.91,12000.0,2373.36,0.0,0.0,0.0,2015-04-01,407.96,,2020-05-01,644,640,0,-1,1,Individual,5692.51,-1.0,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2331,88.2,0,0,-1,0,-1,-1,0,33,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,75.0,0,0,-1,30313,19700,-1,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
70792174,30000,30000,30000.0,60,0.1446,705.23,C,C4,Building Supervisor,10+ years,MORTGAGE,120000.0,Source Verified,2016-02-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=70792174,debt_consolidation,Debt consolidation,891xx,NV,28.76,0,2003-07-01,730,734,1,-1,-1,14,0,9668,0.569,29,w,0.0,0.0,33290.94,33290.94,30000.0,3290.94,0.0,0.0,0.0,2016-11-01,27673.2,,2020-05-01,609,605,0,-1,1,Individual,5692.51,-1.0,,0,0,410713,1,8,0,5,16,199483,70,1,1,4412,67,17000,4,10,3,6,29337,4401,67.9,0,0,150,127,5,5,2,5,-1,1,-1,0,3,4,3,4,20,5,7,4,14,0,0,0,1,100.0,33.3,0,0,479386,209151,13700,234318,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
145369256,7000,7000,7000.0,36,0.0646,214.42,A,A1,Spanish Professor,< 1 year,RENT,20000.0,Not Verified,2018-12-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=145369256,credit_card,Credit card refinancing,906xx,CA,11.62,0,2010-01-01,730,734,0,-1,-1,10,0,7297,0.219,18,w,3862.54,3862.54,3641.37,3641.37,3137.46,503.91,0.0,0.0,0.0,2020-05-01,214.42,2020-06-01,2020-05-01,764,760,0,-1,1,Individual,5692.51,-1.0,,0,0,7514,1,0,0,0,-1,0,-1,4,6,3204,22,33300,0,1,0,7,751,24603,22.9,0,0,-1,107,6,6,0,8,-1,16,-1,0,4,4,7,13,0,9,16,4,10,0,0,0,5,100.0,14.3,0,0,34714,7514,31900,0,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
98185659,28125,28125,28125.0,36,0.1274,944.13,C,C1,Legal assistant,2 years,MORTGAGE,20400.0,Verified,2017-02-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=98185659,credit_card,Credit card refinancing,993xx,WA,33.94,0,2000-12-01,680,684,0,-1,-1,30,0,19469,0.595,34,w,0.0,0.0,33668.535,33668.53,28125.0,5543.53,0.0,0.0,0.0,2019-06-01,8196.93,,2019-08-01,624,620,0,-1,1,Joint App,80400.0,18.66,Not Verified,0,0,81815,0,17,0,1,18,62346,108,0,1,7839,90,32700,0,1,1,2,2821,2149,85.4,0,0,66,194,16,16,0,16,-1,4,-1,0,3,8,4,4,17,13,16,8,30,0,0,0,0,100.0,50.0,0,0,90700,81815,14700,58000,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
93684480,36000,36000,36000.0,36,0.1149,1186.97,B,B5,Engineer,< 1 year,MORTGAGE,77000.0,Verified,2016-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93684480,debt_consolidation,Debt consolidation,301xx,GA,34.04,1,1996-10-01,680,684,0,13,-1,13,0,24191,0.577,20,w,0.0,0.0,42699.71,42699.71,36000.0,6699.71,0.0,0.0,0.0,2019-12-01,1186.75,,2020-03-01,674,670,0,-1,1,Joint App,125000.0,27.85,Not Verified,0,645,209145,0,2,0,1,20,26942,65,0,2,6461,60,41900,2,1,0,3,16088,1154,93.4,0,0,205,241,22,20,3,22,-1,14,-1,0,4,9,4,5,5,9,12,9,13,0,0,0,0,95.0,100.0,0,0,279338,51133,17400,59788,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
72533780,20000,20000,20000.0,60,0.1446,470.15,C,C4, Owner,10+ years,OWN,45000.0,Not Verified,2016-02-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72533780,credit_card,Credit card refinancing,700xx,LA,9.97,2,2000-11-01,665,669,0,13,-1,11,0,6576,0.414,23,w,0.0,0.0,23763.11,23763.11,20000.0,3739.6,23.51,0.0,0.0,2017-08-01,16249.33,,2020-03-01,579,575,2,55,1,Individual,5692.51,-1.0,,0,3755,119433,0,0,0,0,86,0,-1,1,2,2772,41,15900,0,1,1,2,13270,6728,29.2,0,0,123,183,11,11,4,106,13,12,13,0,1,6,3,7,3,9,16,6,11,0,0,0,1,65.2,0.0,0,0,149900,6576,9500,0,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
96832396,2000,2000,2000.0,36,0.0749,62.21,A,A4,teacher,10+ years,MORTGAGE,42000.0,Source Verified,2017-01-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=96832396,major_purchase,Major purchase,385xx,TN,6.71,1,1994-02-01,740,744,0,4,-1,7,0,2830,0.088,25,f,0.0,0.0,1863.26,1863.26,1340.89,209.37,0.0,313.0,56.34,2019-02-01,62.21,,2019-11-01,544,540,0,-1,1,Individual,5692.51,-1.0,,0,0,43653,2,1,0,3,23,1544,31,3,3,1264,12,32000,0,0,0,6,6236,27236,4.4,0,0,51,275,1,1,1,1,42,-1,42,0,1,2,4,11,10,5,14,2,7,0,0,0,3,90.9,0.0,0,0,141000,4374,28500,5000,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,Y
161946794,30000,30000,30000.0,36,0.18620001,1093.93,D,D1,Correctional Officer,3 years,OWN,60000.0,Not Verified,2019-11-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=161946794,credit_card,Credit card refinancing,790xx,TX,34.36,0,2005-08-01,690,694,0,60,-1,19,0,28717,0.42,47,w,26083.54,26083.54,6532.55,6532.55,3916.46,2616.09,0.0,0.0,0.0,2020-05-01,1093.93,2020-06-01,2020-05-01,719,715,0,-1,1,Individual,5692.51,-1.0,,0,2317,56953,7,2,1,1,5,28236,68,6,7,20001,52,68300,3,0,4,8,3350,24365,51.4,0,0,105,171,1,1,2,3,-1,12,60,0,5,7,8,20,6,17,39,7,19,0,0,0,7,97.9,14.3,0,0,109872,56953,50100,41572,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
146885245,25600,25600,25600.0,60,0.12979999,582.22,B,B5,e6,10+ years,RENT,86364.0,Source Verified,2019-01-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=146885245,debt_consolidation,Debt consolidation,920xx,CA,31.44,0,2008-08-01,705,709,0,-1,-1,11,0,20488,0.467,33,f,20656.73,20656.73,8751.77,8751.77,4943.27,3808.5,0.0,0.0,0.0,2020-05-01,582.22,2020-06-01,2020-05-01,679,675,0,-1,1,Individual,5692.51,-1.0,,0,0,63765,0,3,0,1,20,43277,56,0,3,3030,52,43900,0,4,0,4,7085,0,101.0,0,0,120,125,17,17,0,17,-1,17,-1,0,1,4,1,4,16,8,17,4,11,0,0,0,0,100.0,100.0,0,0,121921,63765,3000,78021,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
1682796,11000,11000,11000.0,36,0.16290002,388.31,C,C4,Barrel O Fun Snack Foods,1 year,RENT,50000.0,Not Verified,2012-11-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1682796,credit_card,Credit card refinancing,850xx,AZ,14.88,0,2004-10-01,670,674,2,-1,-1,17,0,11179,0.556,43,w,0.0,0.0,13773.851,13773.85,11000.0,2773.85,0.0,0.0,0.0,2015-02-01,3681.52,,2015-02-01,714,710,0,-1,1,Individual,5692.51,-1.0,,0,0,52012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20100,-1,-1,-1,6,3467,821,93.2,0,0,98,92,3,3,0,3,-1,3,-1,0,5,5,6,12,22,13,21,5,17,0,0,0,5,100.0,83.3,0,0,64996,52012,12000,44896,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
103476193,17600,17600,17600.0,60,0.1349,404.89,C,C2,Owner,< 1 year,MORTGAGE,52000.0,Source Verified,2017-03-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=103476193,debt_consolidation,Debt consolidation,989xx,WA,20.45,0,2010-04-01,700,704,0,-1,-1,6,0,6525,0.506,8,w,7858.11,7858.11,15372.63,15372.63,9741.89,5630.74,0.0,0.0,0.0,2020-05-01,404.89,2020-06-01,2020-05-01,704,700,0,-1,1,Joint App,132000.0,14.09,Not Verified,0,0,276544,0,1,0,1,13,41169,-1,0,1,4599,51,12900,0,1,3,3,46091,1452,80.6,0,0,55,83,23,7,1,36,-1,8,-1,0,2,3,2,2,2,4,5,3,6,0,0,0,1,100.0,50.0,0,0,290944,47694,7500,47044,7691,670,674,2009-02-01,1,2,6,18.8,2,4,0,0,,,,,-1,404.89,,,,-1,-1,,265.0147,7866.94,404.89,N
93032090,7400,7400,7400.0,36,0.1149,243.99,B,B5,Administrative Assistant,4 years,RENT,40320.0,Source Verified,2016-11-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93032090,debt_consolidation,Debt consolidation,903xx,CA,21.96,0,2004-08-01,690,694,0,59,-1,6,0,6637,0.363,13,f,0.0,0.0,8780.851,8780.85,7400.0,1380.85,0.0,0.0,0.0,2019-12-01,0.03,,2019-11-01,724,720,0,66,1,Individual,5692.51,-1.0,,0,0,17958,0,1,0,1,13,11321,76,1,1,3481,54,18300,0,0,2,2,3592,8863,42.8,0,0,147,113,9,9,0,9,59,1,59,1,3,3,3,6,2,4,10,3,6,0,0,0,1,92.3,0.0,0,0,33300,17958,15500,15000,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
162168573,12800,12800,12800.0,60,0.1033,274.05,B,B1,Admin Director ,2 years,RENT,46000.0,Not Verified,2019-11-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=162168573,credit_card,Credit card refinancing,327xx,FL,16.98,0,2013-07-01,725,729,0,-1,-1,6,0,14597,0.472,7,w,11795.41,11795.41,1629.61,1629.61,1004.59,625.02,0.0,0.0,0.0,2020-05-01,274.05,2020-06-01,2020-05-01,709,705,0,-1,1,Individual,5692.51,-1.0,,0,0,32217,0,1,0,0,32,17620,66,0,1,6652,56,30900,0,4,0,1,5370,8248,44.6,0,0,38,76,23,23,0,23,-1,13,-1,0,1,2,2,2,2,5,5,2,6,0,0,0,0,100.0,50.0,0,0,57460,32217,14900,26560,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
131389205,2000,2000,2000.0,36,0.2185,76.23,D,D5,Accounting,4 years,MORTGAGE,51768.0,Not Verified,2018-04-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=131389205,major_purchase,Major purchase,973xx,OR,26.68,0,1983-04-01,710,714,0,-1,-1,10,0,5022,0.739,16,f,0.0,0.0,2428.7717,2428.77,2000.0,428.77,0.0,0.0,0.0,2019-05-01,1518.87,,2019-06-01,724,720,0,-1,1,Individual,5692.51,-1.0,,0,0,301035,1,4,1,2,12,75983,94,1,1,3948,91,6800,4,1,3,4,30104,1074,82.1,0,0,172,420,5,5,1,64,-1,12,-1,0,2,3,3,3,10,5,5,3,10,0,0,0,2,100.0,66.7,0,0,312405,81005,6000,79771,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
67356813,10000,10000,10000.0,36,0.053200003,301.15,A,A1,Lieutenant Commander,10+ years,RENT,130411.66,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67356813,credit_card,Credit card refinancing,200xx,DC,6.12,0,2003-02-01,715,719,0,-1,-1,6,0,19609,0.522,19,w,0.0,0.0,10480.156,10480.16,10000.0,480.16,0.0,0.0,0.0,2016-12-01,7173.42,,2018-04-01,794,790,0,-1,1,Individual,5692.51,-1.0,,0,0,347153,0,1,0,1,21,20034,69,1,2,10600,59,37600,1,2,0,3,57859,10396,64.6,0,0,110,154,7,7,4,7,-1,21,-1,0,3,4,3,7,7,4,8,4,6,0,0,0,1,100.0,33.3,0,0,394105,39643,29400,29138,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
84536746,29050,29050,29050.0,36,0.1999,1079.46,D,D4,director aoftware engineering,10+ years,MORTGAGE,227700.0,Verified,2016-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=84536746,debt_consolidation,Debt consolidation,980xx,WA,17.77,0,1993-01-01,695,699,1,-1,-1,18,0,59295,0.768,37,w,0.0,0.0,38811.664,38811.66,29050.0,9761.66,0.0,0.0,0.0,2019-08-01,15.62,,2020-05-01,674,670,0,-1,1,Individual,5692.51,-1.0,,0,0,134893,1,2,0,2,13,55521,85,1,3,9263,71,77200,0,6,3,6,7494,11977,78.1,0,0,141,280,2,2,1,2,-1,1,-1,0,7,11,10,15,11,14,22,11,18,0,0,0,2,100.0,60.0,0,0,191888,134893,54800,75983,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
31888064,20000,20000,20000.0,60,0.1015,426.42,B,B2,,,MORTGAGE,49884.0,Verified,2014-10-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=31888064,debt_consolidation,Debt consolidation,936xx,CA,25.67,0,1999-06-01,675,679,0,-1,-1,12,0,23805,0.52900004,27,w,0.0,0.0,8089.98,8089.98,4387.76,2823.68,0.0,878.54,158.1372,2016-08-01,200.0,,2017-10-01,689,685,0,-1,1,Individual,5692.51,-1.0,,0,2017,170546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45000,-1,-1,-1,0,14212,15810,54.3,0,0,57,184,29,29,2,29,-1,-1,-1,0,6,8,6,13,2,9,22,8,12,0,0,0,0,100.0,33.3,0,0,219832,29903,34600,22079,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
120120419,11850,11850,11850.0,36,0.119899996,393.54,B,B5,Sr. Systems Engineer,4 years,RENT,125000.0,Not Verified,2017-10-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=120120419,credit_card,Credit card refinancing,913xx,CA,21.18,0,2000-06-01,710,714,0,-1,-1,11,0,47030,0.763,19,w,0.0,0.0,13742.071,13742.07,11850.0,1892.07,0.0,0.0,0.0,2019-08-01,29.08,,2019-08-01,644,640,0,-1,1,Individual,5692.51,-1.0,,0,0,63108,1,2,0,1,20,16078,43,1,2,25000,64,61600,0,0,0,3,5737,11643,78.8,0,0,196,207,5,5,0,5,-1,-1,-1,0,6,7,7,8,6,9,13,7,11,0,0,0,1,100.0,57.1,0,0,99111,63108,54900,37511,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
